SITE,SITE_CODE,LATITUDE,LONGITUDE,COUNTRY,PROVINCE_DISTRICT,RFZ,BIOME,CONTEXT,TECHNIQUE,MATERIAL,SPECIES,LAB_ID,DATE,UNCERTAINTY,ARCH_PERIOD,ARCH_SUBPERIOD,SAMPLE_CONTEXT,SITE_TYPE,DELTA_13,REFCODE,NOTES
Hoekfontein,HKF,-25.612,27.969,South Africa,North West Province,S,Savanna Biome,HKF6,conventional 14C,bone,Homo sapiens,Pta-8855,"90","50",Iron Age,,,Human burial,,nienaber2005rea,
Wildebeestfontein,WBF,-26.45,29.15,South Africa,Mpumalanga,S,Grassland Biome,Midden 1,conventional 14C,bone,,Pta-1674,"120","50",Iron Age,Later Iron Age,,settlement,,taylor1979wst,Group III Uitkomst facies
Mmatsetshele MMA004,MMA004,-25.56,27.36,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,,Pta-7849,"120","50",Iron Age,Later Iron Age,,settlement,,pistorius2001smm,
KaGwebu 2631CB43,KGW43,-26.68,31.486,Swaziland,Manzini District,S,Savanna Biome,,conventional 14C,charcoal,,Pta-8078,"120","50",Iron Age,,furnace,furnace,,ohinata2001auf,Furnace structure
Hoekfontein,HKF,-25.612,27.969,South Africa,North West Province,S,Savanna Biome,HKF4,conventional 14C,bone,Homo sapiens,Pta-8857,"120","50",Iron Age,,,Human burial,,nienaber2005rea,
Makgwareng OO1,MKG,-27.914,27.911,South Africa,Free State,S,Grassland Biome,Below Hut 16,conventional 14C,plant remains,,Pta-134,"140","50",Iron Age,,,settlement,,maggs1976csh,Makgwareng facies. Carbonised reeds
Hoekfontein,HKF,-25.612,27.969,South Africa,North West Province,S,Savanna Biome,HKF5,conventional 14C,bone,Homo sapiens,Pta-8856,"140","50",Iron Age,,,Human burial,,nienaber2005rea,
Kaditshwene second central court midden,KDWS,-25.36,26.17,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,,Pta-7039,"160","50",Iron Age,Later Iron Age,,settlement,,boeyens2011cwg,
Olifantspoort 20/71,OLP20,-25.87,27.33,South Africa,North West Province,S,Savanna Biome,Ash heap 20-24�,conventional 14C,charcoal,,GrN-5305,"180","50",Iron Age,Later Iron Age,,settlement,,mason1986obp,Buispoort facies
ZK001 (Mabyanamatshwaana),ZK1,-25.604,27.802,South Africa,North-West Province,S,Savanna Biome,"Inner space, cook hut 1",conventional 14C,charcoal,,Pta-6682,"190","50",Iron Age,,,settlement,,pistorius1995rcd,
Mauermanshoek,MMH,-28.85,27.233,South Africa,Free State,S,Grassland Biome,D Ash,conventional 14C,charcoal,,Pta-5929,"200","50",LSA,Ceramic LSA,,rock shelter,,wadley2001lms,
Mmatsetshele MMA004,MMA004,-25.56,27.36,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,,Pta-7850,"200","50",Iron Age,Later Iron Age,,settlement,,pistorius2001smm,Moor Park facies
ZK001 (Mabyanamatshwaana),ZK1,-25.604,27.802,South Africa,North-West Province,S,Savanna Biome,Kraal 5,conventional 14C,charcoal,,Pta-6677,"220","50",Iron Age,,,settlement,,pistorius1995rcd,Group III Uitkomst facies
Makgwareng OO1,MKG,-27.914,27.911,South Africa,Free State,S,Grassland Biome,Channel in southwest of Zone D,conventional 14C,plant remains,,Pta-1123,"230","50",Iron Age,,,settlement,,maggs1976csh,Makgwareng facies. Carbonised reeds
Welgegund,WLG,-25.781,27.897,South Africa,North-West District,S,Savanna Biome,Human burial,conventional 14C,bone,Homo sapiens,Pta-548,"240","50",Iron Age,Later Iron Age,,Human burial,,voigt1972prw,Group III Uitkomst facies
Hoekfontein,HKF,-25.612,27.969,South Africa,North West Province,S,Savanna Biome,HKF7,conventional 14C,bone,Homo sapiens,Pta-8858,"240","50",Iron Age,,,Human burial,,nienaber2005rea,
Rooikrans (RU131/78),ROI,-24.81,27.71,South Africa,Limpopo,S,Savanna Biome,,conventional 14C,charcoal,,Pta-2845,"280","50",Iron Age,Later Iron Age,,settlement,,bandama2015ece,
Magozastad,MZS,-25.55,26.28,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,,Pta-7285,"300","50",Iron Age,Later Iron Age,,settlement,,huffman2007h,Madikwe facies
Wonderboom,WBM,-24.77,26.18,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,Acacia�sp.,Pta-7534,"300","50",Iron Age,Later Iron Age,,midden,,grant2007emc,Madikwe facies
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,KN-2642,"330","50",Iron Age,Later Iron Age,,settlement,,mason1981esb,Olifantspoort facies
Hoekfontein,HKF,-25.612,27.969,South Africa,North West Province,S,Savanna Biome,HKF9,conventional 14C,bone,Homo sapiens,Pta-8864,"390","50",Iron Age,,,Human burial,,nienaber2005rea,
"Northern Lime Quarry, Taung",NLQ,-27.55,24.767,South Africa,North West Province,S,Savanna Biome,Human burial UCT 66,conventional 14C,bone,Homo sapiens,Pta-4890,"400","50",,,,Human burial,,morris1992scs,
Magozastad,MZS,-25.55,26.28,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,,Pta-5416,"400","50",Iron Age,Later Iron Age,,settlement,,huffman2007h,Madikwe facies
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,Mn,conventional 14C,potsherd,,Pta-6788,"500","50",LSA,Ceramic LSA,,rock shelter,,"wadley1991dcl; wadley1992cls",Grass-tempered sherd
Maguga Dam,MGG,-26.064,31.249,Swaziland,Hhohho District,S,Savanna Biome,,conventional 14C,,,Pta-7533,"570","50",Iron Age,,,,,huffman2007h,Maguga facies (Mpofu)
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,,conventional 14C,potsherd,,Pta-350,"610","50",LSA,Ceramic LSA,,rock shelter,,vogel1971prd,Grass-tempered sherd
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,A,conventional 14C,charcoal,,Pta-5622,"680","50",LSA,Ceramic LSA,,rock shelter,,"wadley1991dcl; wadley1992cls",
Kotha�s Field,KTF,-26.682,31.489,Swaziland,Manzini District,S,Savanna Biome,Area 3 TU12,conventional 14C,charcoal,,Pta-8077,"880","50",Iron Age,Later Iron Age,,settlement,,ohinata2001auf,Mpofu pottery
Colwinton,CLW,-31.15,27.767,South Africa,Kwazulu-Natal,S,Grassland Biome,,conventional 14C,charcoal,,Pta-2608,"920","50",LSA,,,rock shelter,,opperman1987lsd,
Roosfontein,ROO,-28.817,27.7,South Africa,Free State,S,Grassland Biome,Black Ash,conventional 14C,charcoal,,Pta-5931,"1290","50",LSA,Ceramic LSA,,rock shelter,,klatzow2000ibh,
Lebalelo,LBL,-24.57,30.16,South Africa,Limpopo,S,Savanna Biome,Pit 2,conventional 14C,charcoal,,Pta-8772,"1300","50",Iron Age,Early Iron Age ,,settlement,,huffman2011leb,Mzonjani facies
Plaston,PLS,-25.33,31.07,South Africa,Mpumalanga,S,Savanna Biome,,conventional 14C,charcoal,,Pta-1635,"1315","50",Iron Age,Early Iron Age,,settlement,,evers1977pew,Mzonjani facies
Burgersfort,BGR,-24.68,30.32,South Africa,Limpopo,S,Savanna Biome,,conventional 14C,charcoal,,Pta-8949,"1320","50",Iron Age,Early Iron Age ,,settlement,,huffman2011leb,Mzonjani facies
Lydenburg Heads,LYB,-25.11,30.49,South Africa,Mpumalanga,S,Savanna Biome,,conventional 14C,charcoal,,Pta-1634,"1410","50",Iron Age,Early Iron Age,,settlement,,evers1982elh,Mzonjani facies
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,Wits-870,"1440","50",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Lydenburg Heads,LYB,-25.11,30.49,South Africa,Mpumalanga,S,Savanna Biome,,conventional 14C,charcoal,,Pta-328,"1460","50",Iron Age,Early Iron Age,,settlement,,evers1982elh,Mzonjani facies
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,UCLA-1791A,"1460","50",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,UCLA-1791B,"1490","50",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,Wits-781a,"1530","50",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
"Riverside, Nelspruit",RIV,-25.44,30.97,South Africa,Mpumalanga,S,Savanna Biome,,conventional 14C,charcoal,,Pta-7591,"1540","50",Iron Age,Early Iron Age ,,settlement,,huffman1998paa,Mzonjani facies
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,KN-2643,"1600","50",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Langubehla,LAN,-26.283,31.167,Swaziland,Hhohho District,S,Grassland Biome,54-65 cm,conventional 14C,charcoal,,Pta-3346,"1620","50",Iron Age,,,rock shelter,,vogel1986prd,
Jubilee Shelter,JBS,-25.683,27.983,South Africa,Gauteng,S,Savanna Biome,B C4,conventional 14C,charcoal,,Wits-1398,"1840","50",LSA,Ceramic LSA,,rock shelter,,wadley1987lsh,
Twyfelpoort,TWY,-28.633,27.567,South Africa,Free State,S,Grassland Biome,,conventional 14C,charcoal,,Pta-6171,"1880","50",LSA,,,,,backwell1996tsl,
Langubehla,LAN,-26.283,31.167,Swaziland,Hhohho District,S,Grassland Biome,70-75 cm,conventional 14C,charcoal,,Pta-3347,"1950","50",LSA,,,rock shelter,,vogel1986prd,
Ravenscraig,RVC,-31,27.783,South Africa,Eastern Cape,S,Grassland Biome,,conventional 14C,bone,,Pta-3450,"3040","50",LSA,,,rock shelter,,opperman1987lsd,
Twyfelpoort,TWY,-28.633,27.567,South Africa,Free State,S,Grassland Biome,,conventional 14C,charcoal,,Pta-7245,"3210","50",LSA,,,,,backwell1996tsl,
Cave James,CJ,-25.683,27.983,South Africa,Gauteng,S,Savanna Biome,SS,conventional 14C,,,Wits-1383,"3870","50",LSA,,,rock shelter,,wadley1989lls,
Lithakong,LIT,-29.457,28.101,Lesotho,Butha-Buthe District,S,Grassland Biome,Layer 3,conventional 14C,charcoal,,Pta-7075,"4790","50",LSA,,,rock shelter,,kaplan2012alh,
Camp Workings (Rooiberg Valley),CPW,-24.8,27.77,South Africa,Limpopo,S,Savanna Biome,,conventional 14C,charcoal,,ETH-5127,"395","55",Iron Age,Later Iron Age,,settlement,,bandama2015ece,
Ntloana T�oana,NTL,-29.317,27.817,Lesotho,Maseru District,S,Grassland Biome,Phase 5a (386),AMS,charcoal,Erica sp. ,OxA-26231,"9505","55",LSA,Oakhurst,,rock shelter,,roberts2013sci,
Bushman Rock  Shelter,BRS,-24.583,30.633,South Africa,Limpopo,S,Savanna Biome,Level 5,conventional 14C,,,GrN-4854,"9510","55",LSA,Oakhurst,,rock shelter,,"plug1981bs; vogel1969rdb",
Bushman Rock  Shelter,BRS,-24.583,30.633,South Africa,Limpopo,S,Savanna Biome,level 2,conventional 14C,,,GrN-5874,"9570","55",LSA,Oakhurst,,rock shelter,,"plug1981bs; vogel1969rdb",
Makgwareng OO1,MKG,-27.914,27.911,South Africa,Free State,S,Grassland Biome,Channel near paved area in southern Zone D,conventional 14C,plant remains,,Pta-1122,"140","60",Iron Age,,,settlement,,maggs1976csh,Makgwareng facies. Carbonised reeds
"Riverside, Nelspruit",RIV,-25.44,30.97,South Africa,Mpumalanga,S,Savanna Biome,,conventional 14C,bone,Homo sapiens,Pta-7654,"390","60",Iron Age,Later Iron Age,burial,settlement,,huffman1998paa,
Tandjiesberg,TNJ,-29.05,27.617,South Africa,Free State,S,Grassland Biome,,conventional 14C,,,Wits-2004,"860","60",LSA,Ceramic LSA,,,,"thorp1996pre; wadley1998tse",
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,,,Wits-1474,"1335","60",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Castle Cavern,CSC,-26.195,31.042,Swaziland,Hhohho District,S,Grassland Biome,60-90 cm,conventional 14C,charcoal,,Y-1712,"1550","60",Iron Age,Early Iron Age ,,mine,,stuiver1969nrm,ochre mine
Roosfontein,ROO,-28.817,27.7,South Africa,Free State,S,Grassland Biome,Ashy,conventional 14C,charcoal,,Pta-5932,"1920","60",LSA,Final LSA,,rock shelter,,klatzow2000ibh,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,A2,conventional 14C,charcoal,,Pta-7117,"2240","60",LSA,,,rock shelter,,wadley2000wcc,
Bonawe,BOW,-31.317,27.817,South Africa,Eastern Cape,S,Grassland Biome,Layer 2,conventional 14C,charcoal,,Pta-3497,"2830","60",LSA,,,rock shelter,,opperman1987lsd,
De Hoop,DHP,-29.236,27.438,South Africa,Free State,S,Grassland Biome,"2",conventional 14C,charcoal,,Pta-6787,"2850","60",LSA,Final LSA,,rock shelter,,klatzow2000ibh,
Bonawe,BOW,-31.317,27.817,South Africa,Eastern Cape,S,Grassland Biome,Layer 3a,conventional 14C,charcoal,,Pta-3499,"2960","60",LSA,,,rock shelter,,opperman1987lsd,
Twyfelpoort,TWY,-28.633,27.567,South Africa,Free State,S,Grassland Biome,,conventional 14C,charcoal,,Pta-7254,"3020","60",LSA,,,,,backwell1996tsl,
Jubilee Shelter,JBS,-25.683,27.983,South Africa,Gauteng,S,Savanna Biome,LYN 4 C2,conventional 14C,charcoal,,Wits-1449 ,"3250","60",LSA,Wilton,,rock shelter,,wadley1987lsh,
Mauermanshoek,MMH,-28.85,27.233,South Africa,Free State,S,Grassland Biome,G Ash,conventional 14C,charcoal,,Pta-5930,"3540","60",LSA,Final LSA,,rock shelter,,wadley2001lms,
De Hoop,DHP,-29.236,27.438,South Africa,Free State,S,Grassland Biome,BG,conventional 14C,charcoal,,Pta-6785,"3620","60",LSA,Final LSA,,rock shelter,,klatzow2000ibh,
Jubilee Shelter,JBS,-25.683,27.983,South Africa,Gauteng,S,Savanna Biome,RL2 D1,conventional 14C,charcoal,,Pta-3563 ,"3730","60",LSA,Wilton,,rock shelter,,wadley1987lsh,
Grassridge,GRA,-31.567,26.85,South Africa,Eastern Cape,S,Grassland Biome,AS,conventional 14C,,,Pta-2952,"6300","60",LSA,,,rock shelter,,opperman1987lsd,
Kruger Cave,KRU,-25.75,27.25,South Africa,North West Province,S,Savanna Biome,,conventional 14C,,,KRU-6,"7500","60",LSA,Oakhurst,,rock shelter,,mason1988kop,
Ha Makotoko,HMA,-29.333,27.8,Lesotho,Maseru District,S,Grassland Biome,carbon black from painting,AMS,other,,OxA-X-2470-49,"300","65",LSA,,,rock art,,bonneau2016sds,carbon black from painting
Tloutle,TLT,-29.467,27.767,Lesotho,Maseru District,S,Grassland Biome,BGL,AMS,bone,,OxA-4070,"375","65",,,,rock shelter,,mitchell1993ats,Worked bone
Tloutle,TLT,-29.467,27.767,Lesotho,Maseru District,S,Grassland Biome,Interior Unit 009,AMS,bone,,OxA-4069,"715","65",,,,rock shelter,,mitchell1993ats,Bone point
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,KN-2644,"1570","65",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Esikhunjini,EKJ,-25.45,29.67,South Africa,Mpumalanga,S,Grassland Biome,,conventional 14C,charcoal,,Wits-2409,"30","70",Iron Age,Later Iron Age,,settlement,,schoeman1998mcu,mfecane period
Hoekfontein,HKF,-25.612,27.969,South Africa,North West Province,S,Savanna Biome,HKF8,conventional 14C,bone,Homo sapiens,Pta-8861,"50","70",Iron Age,,,Human burial,,nienaber2005rea,
Esikhunjini,EKJ,-25.45,29.67,South Africa,Mpumalanga,S,Grassland Biome,,conventional 14C,charcoal,,Wits-2410,"180","70",Iron Age,Later Iron Age,,settlement,,schoeman1998mcu,mfecane period
Esikhunjini,EKJ,-25.45,29.67,South Africa,Mpumalanga,S,Grassland Biome,,conventional 14C,charcoal,,Wits-2408,"190","70",Iron Age,Later Iron Age,,settlement,,schoeman1998mcu,mfecane period
Ha Makotoko,HMA,-29.333,27.8,Lesotho,Maseru District,S,Grassland Biome,carbon black from painting,AMS,other,,OxA-X-2470-48,"390","70",LSA,,,rock art,,bonneau2016sds,carbon black from painting
Strauss,STS,-25.78,27.875,South Africa,North-West Province,S,Savanna Biome,,conventional 14C,,,Wits-1501,"1390","70",Iron Age,,,settlement,,mason1986obp,Mzonjani facies
Orange Springs,ORS,-29.1,27.367,South Africa,Free State,S,Grassland Biome,,conventional 14C,,,Wits-2002,"2790","70",LSA,Final LSA,,,,thorp1996pre,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,Pt,conventional 14C,charcoal,,Pta-5934 ,"5970","70",LSA,Wilton,,rock shelter,,wadley2000wcc,
Grassridge,GRA,-31.567,26.85,South Africa,Eastern Cape,S,Grassland Biome,BR,conventional 14C,,,Pta-2713,"6280","70",LSA,,,rock shelter,,opperman1987lsd,
Cauldwell Shelter,CDW,-26.333,31.167,Swaziland,Hhohho District,S,Grassland Biome,53-70 cm,conventional 14C,charcoal,,Pta-371,"6750","70",LSA,,,rock shelter,,vogel1986prd,
Heuningsneskrans,HNK,-24.6,30.65,South Africa,Limpopo,S,Savanna Biome,Stratum 3b - 45-70cm,conventional 14C,charred bone,,Pta-112,"7200","70",LSA,Oakhurst,,rock shelter,,vogel1971prd,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,Ja,conventional 14C,charcoal,,Pta-7122 ,"8160","70",LSA,Oakhurst,,rock shelter,,wadley2000ehl,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,Ph,conventional 14C,charcoal,,Pta-7287,"8350","70",LSA,Oakhurst,,rock shelter,,pienaar2008osl,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,JaG,conventional 14C,charcoal,,Pta-5600 ,"8380","70",LSA,Oakhurst,,rock shelter,,wadley2000ehl,
Tloutle,TLT,-29.467,27.767,Lesotho,Maseru District,S,Grassland Biome,GS,conventional 14C,charcoal,,Pta-5172,"8680","70",LSA,Oakhurst,,rock shelter,,mitchell1993ats,
Ntloana T�oana,NTL,-29.317,27.817,Lesotho,Maseru District,S,Grassland Biome,Phase 3a (042),AMS,charcoal,Leucosidea sericea,OxA-X-2460-48,"8905","70",LSA,Oakhurst,,rock shelter,,roberts2013sci,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,O ,conventional 14C,charcoal,,Pta-5599,"9250","70",LSA,Oakhurst,,rock shelter,,wadley2000ehl,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,LB,conventional 14C,charcoal,,Pta-7275,"9560","70",LSA,Robberg,,rock shelter,,woodborne1997ldc,
Ha Makotoko,HMA,-29.333,27.8,Lesotho,Maseru District,S,Grassland Biome,"161",AMS,charcoal,,UGAMS-11595 �,"25470","70",LSA,ELSA,,rock shelter,,mitchell2014mls,
Ha Makotoko,HMA,-29.333,27.8,Lesotho,Maseru District,S,Grassland Biome,carbon black from painting,AMS,other,,OxA-X-2555-26,"575","75",LSA,,,rock art,,bonneau2016sds,carbon black from painting
Bushman Rock  Shelter,BRS,-24.583,30.633,South Africa,Limpopo,S,Savanna Biome,"17",conventional 14C,charcoal,,Pta-1177,"12800","75",MSA,,,rock shelter,,plug1981bs,
Uitkomst Cave,UTK,-25.884,27.618,South Africa,Gauteng,S,Savanna Biome,Bed 3,conventional 14C,wood,,Y-1323B,"300","80",Iron Age,Later Iron Age,,rock shelter,,stuiver1969nrm,Group I Uitkomst facies
Olifantspoort 61/71,OLP61,-25.86,27.32,South Africa,North West Province,S,Savanna Biome,,conventional 14C,charcoal,,RL-203,"480","80",Iron Age,Later Iron Age,,settlement,,mason1986obp,Group I Uitkomst facies
Fort Troje,FTJ,-25.5,28.6,South Africa,Gauteng,S,Savanna Biome,,conventional 14C,,,Wits-1463,"500","80",LSA,Ceramic LSA,,,,wadley1987lsh,
Kotha�s Field,KTF,-26.682,31.489,Swaziland,Manzini District,S,Savanna Biome,Area 3 TU11,conventional 14C,charcoal,,Pta-8182,"660","80",Iron Age,Later Iron Age,,settlement,,ohinata2001auf,Mpofu pottery
Broederstroom,BDS,-25.769,27.835,South Africa,North West Province,S,Savanna Biome,Hut 24/73,conventional 14C,charcoal,,KN-2641,"1350","80",Iron Age,Early Iron Age ,,settlement,,mason1981esb,Mzonjani facies
Rhino Andalusite mine,RAM,-24.7,27.3,South Africa,Limpopo,S,Savanna Biome,,conventional 14C,charcoal,,Pta-9546,"1550","80",Iron Age,Early Iron Age ,,settlement,,huffman2007h,Happy Rest facies
Bonawe,BOW,-31.317,27.817,South Africa,Eastern Cape,S,Grassland Biome,Layer 1c,conventional 14C,charcoal,,Pta-1711,"2250","80",LSA,,,rock shelter,,opperman1987lsd,
Masitise,MST,-30.4,27.635,Lesotho,Quthing District,S,Grassland Biome,Layer 3b,conventional 14C,charcoal,,Pta-5454,"3370","80",LSA,,,rock shelter,,mitchell1994rha,
Jubilee Shelter,JBS,-25.683,27.983,South Africa,Gauteng,S,Savanna Biome,BM B1,conventional 14C,charcoal,,Wits-1382 ,"4090","80",LSA,Wilton,,rock shelter,,wadley1987lsh,
Tloutle,TLT,-29.467,27.767,Lesotho,Maseru District,S,Grassland Biome,BGL,AMS,bone,,OxA-4068,"5080","80",LSA,,,rock shelter,,mitchell1993ats,Bone point
Banda Cave,BNC,-26.2,31.033,Swaziland,Hhohho District,S,Grassland Biome,20-30 cm,conventional 14C,charcoal,,Y-1714,"5890","80",LSA,,,rock shelter,,stuiver1969nrm,
Grassridge,GRA,-31.567,26.85,South Africa,Eastern Cape,S,Grassland Biome,VB,conventional 14C,,,Pta-2970,"6090","80",LSA,,,rock shelter,,opperman1987lsd,
Grassridge,GRA,-31.567,26.85,South Africa,Eastern Cape,S,Grassland Biome,,conventional 14C,,,Pta-2719,"6890","80",LSA,,,rock shelter,,opperman1987lsd,
Tloutle,TLT,-29.467,27.767,Lesotho,Maseru District,S,Grassland Biome,CSL-UP,conventional 14C,charcoal,,Pta-5162 ,"6910","80",LSA,Wilton,,rock shelter,,mitchell1993ats,
Tloutle,TLT,-29.467,27.767,Lesotho,Maseru District,S,Grassland Biome,CSL-UP,conventional 14C,charcoal,,Pta-5171,"7230","80",LSA,Wilton,,rock shelter,,mitchell1993ats,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,Pt,conventional 14C,charcoal,,Pta-6783,"7630","80",LSA,Wilton,,rock shelter,,wadley2000wcc,
Te Vrede,TEV,-31.217,28.183,South Africa,Kwazulu-Natal,S,Grassland Biome,,conventional 14C,,,Pta-3204,"8100","80",LSA,,,rock shelter,,opperman1988ems,
Ha Makotoko,HMA,-29.333,27.8,Lesotho,Maseru District,S,Grassland Biome,"4",conventional 14C,charcoal,,Pta-5191 ,"8370","80",LSA,Oakhurst,,rock shelter,,mitchell2014mls,
Ha Makotoko,HMA,-29.333,27.8,Lesotho,Maseru District,S,Grassland Biome,"5",conventional 14C,charcoal,,Pta-5192 ,"8950","80",LSA,Oakhurst,,rock shelter,,mitchell2014mls,
Rose Cottage Cave,RCC,-29.25,27.5,South Africa,Free State,S,Grassland Biome,LB,conventional 14C,charcoal,,Pta-7228,"9340","80",LSA,Robberg,,rock shelter,,clark1999ptc,
